full_filename,owner_name,group_name,mode,type,prot_permissions,size_bytes,size_error
/var/ossec/framework/python/lib/python3.10/asyncio/base_tasks.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/constants.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/coroutines.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/events.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/exceptions.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/format_helpers.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/futures.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/locks.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/log.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/mixins.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/proactor_events.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/protocols.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/queues.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/runners.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/selector_events.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/sslproto.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/staggered.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/streams.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/subprocess.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/tasks.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/threads.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/transports.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/trsock.py,root,wazuh,640,file,-rw-r-----,,
