full_filename,owner_name,group_name,mode,type,prot_permissions,size_bytes,size_error
/var/ossec/framework/python/bin/fixup_pubsub_v1_keywords.py,root,wazuh,750,file,-rwxr-x---,8424,0.2
/var/ossec/framework/python/bin/uvicorn,root,wazuh,750,file,-rwxr-x---,237,0.2
/var/ossec/framework/python/bin/openapi-spec-validator,root,wazuh,750,file,-rwxr-x---,256,0.2
/var/ossec/framework/python/bin/jsonschema,root,wazuh,750,file,-rwxr-x---,239,0.2
/var/ossec/framework/python/bin/rst2html5.py,root,wazuh,750,file,-rwxr-x---,1166,0.2
/var/ossec/framework/python/bin/rst2xetex.py,root,wazuh,750,file,-rwxr-x---,897,0.2
/var/ossec/framework/python/bin/pip3.10,root,wazuh,750,file,-rwxr-x---,247,0.2
/var/ossec/framework/python/bin/python3-config,root,wazuh,750,file,-rwxr-x---,3076,0.2
/var/ossec/framework/python/bin/pyrsa-verify,root,wazuh,750,file,-rwxr-x---,236,0.2
/var/ossec/framework/python/bin/pyrsa-keygen,root,wazuh,750,file,-rwxr-x---,236,0.2
/var/ossec/framework/python/bin/chardetect,root,wazuh,750,file,-rwxr-x---,247,0.2
/var/ossec/framework/python/bin/futurize,root,wazuh,750,file,-rwxr-x---,241,0.2
/var/ossec/framework/python/bin/pydoc3,root,wazuh,750,file,-rwxr-x---,102,0.2
/var/ossec/framework/python/bin/rst2html4.py,root,wazuh,750,file,-rwxr-x---,740,0.2
/var/ossec/framework/python/bin/rst2odt.py,root,wazuh,750,file,-rwxr-x---,790,0.2
/var/ossec/framework/python/bin/cygdb,root,wazuh,750,file,-rwxr-x---,246,0.2
/var/ossec/framework/python/bin/rst2odt_prepstyles.py,root,wazuh,750,file,-rwxr-x---,1724,0.2
/var/ossec/framework/python/bin/connexion,root,wazuh,750,file,-rwxr-x---,238,0.2
/var/ossec/framework/python/bin/python3.10,root,wazuh,750,file,-rwxr-x---,6080,0.2
/var/ossec/framework/python/bin/wsdump.py,root,wazuh,750,file,-rwxr-x---,6439,0.2
/var/ossec/framework/python/lib/libpython3.10.so,root,wazuh,750,file,-rwxr-x---,4813512,0.2
/var/ossec/framework/python/lib/libpython3.10.so.1.0,root,wazuh,750,file,-rwxr-x---,4813512,0.2
/var/ossec/framework/python/lib/libpython3.so,root,wazuh,750,file,-rwxr-x---,5760,0.2
/var/ossec/framework/python/lib/pkgconfig/python-3.10-embed.pc,root,wazuh,640,file,-rw-r-----,328,0.2
/var/ossec/framework/python/lib/pkgconfig/python3.pc,root,wazuh,640,file,-rw-r-----,301,0.2
