full_filename,owner_name,group_name,mode,type,prot_permissions,size_bytes,size_error
/var/ossec/tmp/sca-4.*-*.el5-tmp/rocky/cis_rocky_linux_9.yml,root,wazuh,640,file,-rw-r-----,300524,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/rocky/cis_rocky_linux_8.yml,root,wazuh,640,file,-rw-r-----,297732,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/rocky/9/sca.files,root,wazuh,640,file,-rw-r-----,27,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/rocky/8/sca.files,root,wazuh,640,file,-rw-r-----,28,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/rocky/sca.files,root,wazuh,640,file,-rw-r-----,27,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/almalinux/sca.files,root,wazuh,640,file,-rw-r-----,32,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/almalinux/cis_alma_linux_8.yml,root,wazuh,640,file,-rw-r-----,393309,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/almalinux/cis_alma_linux_9.yml,root,wazuh,640,file,-rw-r-----,361425,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/almalinux/cis_alma_linux_10.yml,root,wazuh,640,file,-rw-r-----,361519,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/almalinux/10/sca.files,root,wazuh,640,file,-rw-r-----,32,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/almalinux/9/sca.files,root,wazuh,640,file,-rw-r-----,31,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/almalinux/8/sca.files,root,wazuh,640,file,-rw-r-----,31,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/suse/sca.files,root,wazuh,640,file,-rw-r-----,29,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/suse/12/sca.files,root,wazuh,640,file,-rw-r-----,28,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/suse/11/sca.files,root,wazuh,640,file,-rw-r-----,28,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/fedora/sca.files,root,wazuh,640,file,-rw-r-----,41,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/fedora/32/sca.files,root,wazuh,640,file,-rw-r-----,41,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/fedora/30/sca.files,root,wazuh,640,file,-rw-r-----,41,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/fedora/31/sca.files,root,wazuh,640,file,-rw-r-----,41,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/fedora/33/sca.files,root,wazuh,640,file,-rw-r-----,41,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/fedora/29/sca.files,root,wazuh,640,file,-rw-r-----,41,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/fedora/34/sca.files,root,wazuh,640,file,-rw-r-----,41,0.1
